bill_id,visit_id,insureprov_id,owner_id,duedate,billamount,remainderdue
3326,3725,,,12/24/07,101.08,0
3327,3726,,,12/24/07,246.15,0
3328,3727,,,12/24/07,39.11,0
3329,3729,,,12/25/07,27.51,0
3330,3730,,,12/25/07,832.87,0
3331,3731,,,12/25/07,61.98,0
3332,3732,,,12/25/07,778.03,0
3333,3733,,,12/26/07,467.52,0
3334,3734,,,12/26/07,592.68,0
3335,3735,,,12/26/07,470.6,0
3336,3738,,,12/27/07,508.76,0
3337,3739,,,12/27/07,25.01,0
3338,3740,,,12/27/07,580.83,0
3339,3741,,,12/28/07,349.23,0
3340,3742,,,12/28/07,183.66,0
3341,3743,,,12/28/07,532.24,0
3342,3744,,,12/28/07,426.29,0
3343,3745,,,12/29/07,500.5,0
3344,3746,,,12/29/07,579.8,0
3345,3747,,,12/29/07,353.15,0
3346,3748,,,12/29/07,108.13,0
3347,3749,,,12/30/07,131.22,0
3348,3750,,,12/30/07,497.42,0
3349,3751,,,12/30/07,612.28,0
3350,3752,,,12/30/07,789.46,0
3351,3753,,,12/31/07,322.67,0
3352,3754,,,12/31/07,575.52,0
3353,3755,,,12/31/07,510.06,0
3354,3756,,,12/31/07,649.97,0
3355,3757,,,1/1/08,417.42,0
3356,3758,,,1/1/08,426.58,0
3357,3759,,,1/1/08,135.01,0
3358,3760,,,1/1/08,314.89,0
3359,3761,,,1/2/08,47.09,0
3360,3762,,,1/2/08,366.04,0
3361,3763,,,1/2/08,77.08,0
3362,3764,,,1/2/08,791.59,0
3363,3766,,,1/3/08,671.88,0
3364,3767,,,1/3/08,267.99,0
3365,3768,,,1/3/08,91.6,0
3366,3769,,,1/4/08,633.15,0
3367,3770,,,1/4/08,331.31,0
3368,3771,,,1/4/08,702.59,0
3369,3772,,,1/4/08,141.15,0
3370,3773,,,1/5/08,806.62,0
3371,3774,,,1/5/08,330.34,0
3372,3776,,,1/5/08,335.93,0
3373,3777,,,1/6/08,878.78,0
3374,3778,,,1/6/08,819.3,0
3375,3779,,,1/6/08,607.19,0
3376,3780,,,1/6/08,769.32,0
3377,3782,,,1/7/08,872.34,0
3378,3783,,,1/7/08,329.44,0
3379,3784,,,1/7/08,778.96,0
3380,3785,,,1/8/08,454.01,0
3381,3786,,,1/8/08,131.1,0
3382,3787,,,1/8/08,881.63,0
3383,3788,,,1/8/08,505.06,0
3384,3789,,,1/9/08,521.08,0
3385,3790,,,1/9/08,630,0
3386,3791,,,1/9/08,282.29,0
3387,3792,,,1/9/08,727.71,0
3388,3793,,,1/10/08,181.24,0
3389,3794,,,1/10/08,882.44,0
3390,3795,,,1/10/08,364.34,0
3391,3796,,,1/10/08,78.64,0
3392,3797,,,1/11/08,522.45,0
3393,3798,,,1/11/08,690.36,0
3394,3799,,,1/11/08,666.86,0
3395,3800,,,1/11/08,246.81,0
3396,3801,,,1/12/08,621.76,0
3397,3802,,,1/12/08,516.41,0
3398,3803,,,1/12/08,166.1,0
3399,3804,,,1/12/08,765.42,0
3400,3805,,,1/13/08,777.31,0
3401,3806,,,1/13/08,802.51,0
3402,3807,,,1/13/08,307.89,0
3403,3808,,,1/13/08,67.17,0
3404,3809,,,1/14/08,726.25,0
3405,3810,,,1/14/08,27.51,0
3406,3811,,,1/14/08,427.34,0
3407,3812,,,1/14/08,542.28,0
3408,3814,,,1/15/08,809.34,0
3409,3815,,,1/15/08,197.3,0
3410,3816,,,1/15/08,582.96,0
3411,3817,,,1/16/08,393.72,0
3412,3818,,,1/16/08,277.42,0
3413,3819,,,1/16/08,621.02,0
3414,3820,,,1/16/08,764.04,0
3415,3821,,,1/17/08,455.85,0
3416,3822,,,1/17/08,762.12,0
3417,3825,,,1/18/08,663.03,0
3418,3826,,,1/18/08,211.35,0
3419,3827,,,1/18/08,510.02,0
3420,3828,,,1/18/08,742.74,0
3421,3829,,,1/19/08,632.81,0
3422,3830,,,1/19/08,864.15,0
3423,3831,,,1/19/08,207.45,0
3424,3832,,,1/19/08,5.36,0
3425,3833,,,1/20/08,106.7,0
3426,3835,,,1/20/08,480.83,0
3427,3836,,,1/20/08,838.97,0
3428,3837,,,1/21/08,526.26,0
3429,3838,,,1/21/08,792.04,0
3430,3839,,,1/21/08,623.69,0
3431,3840,,,1/21/08,425.8,0
3432,3841,,,1/22/08,387.52,0
3433,3842,,,1/22/08,88.56,0
3434,3844,,,1/22/08,733.83,0
3435,3845,,,1/23/08,586.25,0
3436,3846,,,1/23/08,362.63,0
3437,3847,,,1/23/08,735.59,0
3438,3848,,,1/23/08,377.46,0
3439,3849,,,1/24/08,507.46,0
3440,3851,,,1/24/08,197.47,0
3441,3852,,,1/24/08,403.49,0
3442,3853,,,1/25/08,303.62,0
3443,3854,,,1/25/08,733.61,0
3444,3855,,,1/25/08,38.54,0
3445,3856,,,1/25/08,60.57,0
3446,3857,,,1/26/08,541.89,0
3447,3858,,,1/26/08,186.39,0
3448,3859,,,1/26/08,745.97,0
3449,3860,,,1/26/08,632.1,0
3450,3861,,,1/27/08,329.95,0
3451,3862,,,1/27/08,662.95,0
3452,3863,,,1/27/08,343.53,0
3453,3864,,,1/27/08,481.72,0
3454,3865,,,1/28/08,50.54,0
3455,3866,,,1/28/08,662.03,0
3456,3868,,,1/28/08,568.77,0
3457,3869,,,1/29/08,749.13,0
3458,3870,,,1/29/08,363.3,0
3459,3871,,,1/29/08,380.6,0
3460,3873,,,1/30/08,6.02,0
3461,3874,,,1/30/08,351.67,0
3462,3875,,,1/30/08,756.19,0
3463,3876,,,1/30/08,860.75,0
3464,3877,,,1/31/08,306.14,0
3465,3878,,,1/31/08,239.82,0
3466,3879,,,1/31/08,118.82,0
3467,3880,,,1/31/08,384.72,0
3468,3881,,,2/1/08,793.32,0
3469,3883,,,2/1/08,85.03,0
3470,3884,,,2/1/08,105.91,0
3471,3885,,,2/2/08,252.66,0
3472,3886,,,2/2/08,9.13,0
3473,3887,,,2/2/08,241.74,0
3474,3888,,,2/2/08,196.46,0
3475,3889,,,2/3/08,619.29,0
3476,3890,,,2/3/08,130.14,0
3477,3891,,,2/3/08,467.98,0
3478,3892,,,2/3/08,68.18,0
3479,3893,,,2/4/08,384.72,0
3480,3894,,,2/4/08,579.1,0
3481,3895,,,2/4/08,274.63,0
3482,3896,,,2/4/08,850.63,0
3483,3897,,,2/5/08,153.98,0
3484,3898,,,2/5/08,534.78,0
3485,3899,,,2/5/08,213.53,0
3486,3900,,,2/5/08,279.2,0
3487,3901,,,2/6/08,31.5,0
3488,3902,,,2/6/08,343.81,0
3489,3903,,,2/6/08,698.86,0
3490,3904,,,2/6/08,740.35,0
3491,3905,,,2/7/08,834.79,0
3492,3906,,,2/7/08,490.46,0
3493,3907,,,2/7/08,199.29,0
3494,3908,,,2/7/08,25.43,0
3495,3909,,,2/8/08,538.9,0
3496,3910,,,2/8/08,838.08,0
3497,3911,,,2/8/08,425.56,0
3498,3912,,,2/8/08,97.83,0
3499,3913,,,2/9/08,72.09,0
3500,3914,,,2/9/08,333.79,0
3501,3915,,,2/9/08,107.78,0
3502,3916,,,2/9/08,173.87,0
3503,3917,,,2/10/08,323.91,0
3504,3918,,,2/10/08,247.26,0
3505,3919,,,2/10/08,891.44,0
3506,3920,,,2/10/08,674.66,0
3507,3922,,,2/11/08,305.74,0
3508,3923,,,2/11/08,189.83,0
3509,3924,,,2/11/08,564.97,0
3510,3925,,,2/12/08,838.16,0
3511,3926,,,2/12/08,799.02,0
3512,3927,,,2/12/08,307.32,0
3513,3929,,,2/13/08,654.78,0
3514,3930,,,2/13/08,325.15,0
3515,3931,,,2/13/08,217.18,0
3516,3932,,,2/13/08,810.49,0
3517,3933,,,2/14/08,845.91,0
3518,3934,,,2/14/08,108.52,0
3519,3935,,,2/14/08,115.25,0
3520,3936,,,2/14/08,496.2,0
3521,3937,,,2/15/08,381.67,0
3522,3938,,,2/15/08,515.24,0
3523,3939,,,2/15/08,494.64,0
3524,3940,,,2/15/08,411.46,0
3525,3941,,,2/16/08,326.98,0
3526,3942,,,2/16/08,42.37,0
3527,3943,,,2/16/08,97.64,0
3528,3945,,,2/17/08,9.9,0
3529,3946,,,2/17/08,649.43,0
3530,3947,,,2/17/08,893.32,0
3531,3948,,,2/17/08,642.55,0
3532,3949,,,2/18/08,861.88,0
3533,3950,,,2/18/08,400.62,0
3534,3951,,,2/18/08,192.14,0
3535,3952,,,2/18/08,626.01,0
3536,3953,,,2/19/08,3.64,0
3537,3954,,,2/19/08,668.81,0
3538,3955,,,2/19/08,558.4,0
3539,3956,,,2/19/08,28.98,0
3540,3957,,,2/20/08,618.11,0
3541,3958,,,2/20/08,167.77,0
3542,3959,,,2/20/08,813.2,0
3543,3960,,,2/20/08,376.67,0
3544,3961,,,2/21/08,208.78,0
3545,3962,,,2/21/08,624.01,0
3546,3963,,,2/21/08,500.48,0
3547,3964,,,2/21/08,688.06,0
3548,3965,,,2/22/08,610.4,0
3549,3966,,,2/22/08,383.1,0
3550,3968,,,2/22/08,525.62,0
3551,3969,,,2/23/08,191.16,0
3552,3970,,,2/23/08,140.3,0
3553,3971,,,2/23/08,683.05,0
3554,3972,,,2/23/08,484.8,0
3555,3973,,,2/24/08,490.31,0
3556,3974,,,2/24/08,726.16,0
3557,3975,,,2/24/08,275.5,0
3558,3976,,,2/24/08,663.74,0
3559,3977,,,2/25/08,692.38,0
3560,3978,,,2/25/08,113.31,0
3561,3979,,,2/25/08,1.97,0
3562,3980,,,2/25/08,283.18,0
3563,3981,,,2/26/08,507.59,0
3564,3982,,,2/26/08,108.81,0
3565,3983,,,2/26/08,381.06,0
3566,3984,,,2/26/08,809.11,0
3567,3985,,,2/27/08,47.29,0
3568,3986,,,2/27/08,332.52,0
3569,3987,,,2/27/08,192.35,0
3570,3988,,,2/27/08,630.13,0
3571,3989,,,2/28/08,44.93,0
3572,3990,,,2/28/08,477.59,0
3573,3991,,,2/28/08,204.16,0
3574,3992,,,2/28/08,834.83,0
3575,3993,,,2/29/08,841.03,0
3576,3995,,,2/29/08,885.84,0
3577,3996,,,2/29/08,6.03,0
3578,3997,,,3/1/08,782.75,0
3579,3998,,,3/1/08,20.96,0
3580,3999,,,3/1/08,319.1,0
3581,4000,,,3/1/08,690.03,0
3582,4001,,,3/2/08,385.69,0
3583,4002,,,3/2/08,644.36,0
3584,4004,,,3/2/08,581.95,0
3585,4005,,,3/3/08,192.95,0
3586,4006,,,3/3/08,500.01,0
3587,4007,,,3/3/08,511.01,0
3588,4009,,,3/4/08,871.51,0
3589,4010,,,3/4/08,108.8,0
3590,4012,,,3/4/08,279.03,0
3591,4013,,,3/5/08,38.51,0
3592,4014,,,3/5/08,687.89,0
3593,4016,,,3/5/08,812.37,0
3594,4017,,,3/6/08,412.28,0
3595,4018,,,3/6/08,20.44,0
3596,4019,,,3/6/08,90.96,0
3597,4020,,,3/6/08,816.32,0
3598,4021,,,3/7/08,314.83,0
3599,4022,,,3/7/08,28.23,0
3600,4023,,,3/7/08,128.06,0
3601,4024,,,3/7/08,847.04,0
3602,4027,,,3/8/08,38.34,0
3603,4028,,,3/8/08,368.32,0
3604,4029,,,3/9/08,656.67,0
3605,4030,,,3/9/08,192.3,0
3606,4031,,,3/9/08,147.55,0
3607,4032,,,3/9/08,322.19,0
3608,4033,,,3/10/08,526.06,0
3609,4034,,,3/10/08,850.68,0
3610,4035,,,3/10/08,254.24,0
3611,4036,,,3/10/08,363.42,0
3612,4038,,,3/11/08,722.78,0
3613,4039,,,3/11/08,57.17,0
3614,4040,,,3/11/08,622.63,0
3615,4041,,,3/12/08,153.72,0
3616,4042,,,3/12/08,798.99,0
3617,4043,,,3/12/08,193.46,0
3618,4044,,,3/12/08,344.03,0
3619,4046,,,3/13/08,491.13,0
3620,4047,,,3/13/08,407.83,0
3621,4048,,,3/13/08,633.89,0
3622,4049,,,3/14/08,294.45,0
3623,4050,,,3/14/08,376.68,0
3624,4051,,,3/14/08,433.59,0
3625,4052,,,3/14/08,306.46,0
3626,4053,,,3/15/08,795.09,0
3627,4055,,,3/15/08,224.32,0
3628,4056,,,3/15/08,769.07,0
3629,4057,,,3/16/08,651.66,0
3630,4058,,,3/16/08,657.83,0
3631,4059,,,3/16/08,273.36,0
3632,4060,,,3/16/08,456.23,0
3633,4061,,,3/17/08,851.49,0
3634,4062,,,3/17/08,836.63,0
3635,4063,,,3/17/08,135.27,0
3636,4064,,,3/17/08,6.81,0
3637,4065,,,3/18/08,88.66,0
3638,4066,,,3/18/08,769.07,0
3639,4067,,,3/18/08,441.04,0
3640,4068,,,3/18/08,30.25,0
3641,4069,,,3/19/08,380.21,0
3642,4070,,,3/19/08,502.56,0
3643,4071,,,3/19/08,44.82,0
3644,4072,,,3/19/08,749.08,0
3645,4073,,,3/20/08,277.84,0
3646,4074,,,3/20/08,329.08,0
3647,4075,,,3/20/08,246.86,0
3648,4077,,,3/21/08,214.05,0
3649,4079,,,3/21/08,79.65,0
3650,4080,,,3/21/08,678.78,0
3651,4081,,,3/22/08,434.92,0
3652,4082,,,3/22/08,80.04,0
3653,4083,,,3/22/08,338.21,0
3654,4085,,,3/23/08,501.99,0
3655,4086,,,3/23/08,461.46,0
3656,4087,,,3/23/08,415.11,0
3657,4088,,,3/23/08,392.55,0
3658,4090,,,3/24/08,498.47,0
3659,4091,,,3/24/08,177.42,0
3660,4092,,,3/24/08,519.76,0
3661,4093,,,3/25/08,78.46,0
3662,4094,,,3/25/08,888.69,0
3663,4095,,,3/25/08,447.58,0
3664,4096,,,3/25/08,306.89,0
3665,4097,,,3/26/08,106.24,0
3666,4098,,,3/26/08,421.72,0
3667,4099,,,3/26/08,10.64,0
3668,4100,,,3/26/08,645.34,0
3669,4101,,,3/27/08,693.94,0
3670,4102,,,3/27/08,534.02,0
3671,4103,,,3/27/08,487.68,0
3672,4106,,,3/28/08,427.44,0
3673,4107,,,3/28/08,591.57,0
3674,4108,,,3/28/08,817.23,0
3675,4109,,,3/29/08,249.75,0
3676,4110,,,3/29/08,178.12,0
3677,4111,,,3/29/08,83.65,0
3678,4112,,,3/29/08,857.53,0
3679,4113,,,3/30/08,39.57,0
3680,4114,,,3/30/08,551.32,0
3681,4115,,,3/30/08,233.2,0
3682,4116,,,3/30/08,246.68,0
3683,4118,,,3/31/08,890.33,0
3684,4119,,,3/31/08,130.97,0
3685,4120,,,3/31/08,483.77,0
3686,4121,,,4/1/08,499.97,0
3687,4122,,,4/1/08,582.78,0
3688,4123,,,4/1/08,861.84,0
3689,4124,,,4/1/08,729.62,0
3690,4125,,,4/2/08,656.43,0
3691,4126,,,4/2/08,531.36,0
3692,4127,,,4/2/08,581.06,0
3693,4129,,,4/3/08,132.88,0
3694,4130,,,4/3/08,458.65,0
3695,4131,,,4/3/08,729.56,0
3696,4132,,,4/3/08,174.18,0
3697,4133,,,4/4/08,72.55,0
3698,4134,,,4/4/08,263.9,0
3699,4135,,,4/4/08,548.92,0
3700,4136,,,4/4/08,435.02,0
3701,4137,,,4/5/08,459.58,0
3702,4138,,,4/5/08,850.41,0
3703,4139,,,4/5/08,557.67,0
3704,4140,,,4/5/08,718.34,0
3705,4141,,,4/6/08,294.62,0
3706,4142,,,4/6/08,168.34,0
3707,4143,,,4/6/08,427.88,0
3708,4144,,,4/6/08,148.55,0
3709,4145,,,4/7/08,575.64,0
3710,4146,,,4/7/08,869.21,0
3711,4147,,,4/7/08,455.69,0
3712,4148,,,4/7/08,302.57,0
3713,4149,,,4/8/08,376.25,0
3714,4150,,,4/8/08,0.5,0
3715,4152,,,4/8/08,155.89,0
3716,4153,,,4/9/08,329.18,0
3717,4154,,,4/9/08,415.19,0
3718,4156,,,4/9/08,768.24,0
3719,4157,,,4/10/08,892.74,0
3720,4158,,,4/10/08,126.38,0
3721,4159,,,4/10/08,180.27,0
3722,4160,,,4/10/08,642.46,0
3723,4161,,,4/11/08,212.15,0
3724,4162,,,4/11/08,143.74,0
3725,4163,,,4/11/08,579.27,0
3726,4164,,,4/11/08,446.38,0
3727,4165,,,4/12/08,495.69,0
3728,4166,,,4/12/08,746.06,0
3729,4167,,,4/12/08,417.84,0
3730,4168,,,4/12/08,803.37,0
3731,4169,,,4/13/08,54.56,0
3732,4170,,,4/13/08,71.59,0
3733,4171,,,4/13/08,629.7,0
3734,4172,,,4/13/08,255.58,0
3735,4173,,,4/14/08,366.27,0
3736,4174,,,4/14/08,448.23,0
3737,4175,,,4/14/08,864.35,0
3738,4177,,,4/15/08,558.38,0
3739,4178,,,4/15/08,15.05,0
3740,4180,,,4/15/08,819.93,0
3741,4181,,,4/16/08,244.28,0
3742,4182,,,4/16/08,390.46,0
3743,4183,,,4/16/08,298.28,0
3744,4184,,,4/16/08,780.31,0
3745,4185,,,4/17/08,240.12,0
3746,4186,,,4/17/08,670.71,0
3747,4187,,,4/17/08,208.81,0
3748,4189,,,4/18/08,9.71,0
3749,4190,,,4/18/08,873.2,0
3750,4191,,,4/18/08,587.19,0
3751,4192,,,4/18/08,289.81,0
3752,4193,,,4/19/08,175.12,0
3753,4194,,,4/19/08,32.47,0
3754,4195,,,4/19/08,439.33,0
3755,4196,,,4/19/08,315.26,0
3756,4198,,,4/20/08,97,0
3757,4199,,,4/20/08,321.13,0
3758,4200,,,4/20/08,284.45,0
3759,4201,,,4/21/08,475.66,0
3760,4202,,,4/21/08,606.47,0
3761,4204,,,4/21/08,798.24,0
3762,4205,,,4/22/08,732.83,0
3763,4206,,,4/22/08,505.6,0
3764,4207,,,4/22/08,134.86,0
3765,4208,,,4/22/08,89.65,0
3766,4209,,,4/23/08,158.7,0
3767,4210,,,4/23/08,252.4,0
3768,4211,,,4/23/08,474.07,0
3769,4212,,,4/23/08,239.93,0
3770,4213,,,4/24/08,368.26,0
3771,4214,,,4/24/08,285.77,0
3772,4215,,,4/24/08,832,0
3773,4216,,,4/24/08,683.88,0
3774,4217,,,4/25/08,151.36,0
3775,4218,,,4/25/08,190.51,0
3776,4219,,,4/25/08,269.34,0
3777,4220,,,4/25/08,176.04,0
3778,4221,,,4/26/08,736.48,0
3779,4222,,,4/26/08,219.43,0
3780,4223,,,4/26/08,696.77,0
3781,4224,,,4/26/08,118.72,0
3782,4225,,,4/27/08,526.74,0
3783,4227,,,4/27/08,456.05,0
3784,4228,,,4/27/08,51.93,0
3785,4229,,,4/28/08,476.37,0
3786,4230,,,4/28/08,372.85,0
3787,4231,,,4/28/08,52.39,0
3788,4233,,,4/29/08,204.27,0
3789,4234,,,4/29/08,146.27,0
3790,4235,,,4/29/08,364.2,0
3791,4236,,,4/29/08,579.81,0
3792,4237,,,4/30/08,39.85,0
3793,4238,,,4/30/08,348.27,0
3794,4239,,,4/30/08,71.59,0
3795,4240,,,4/30/08,222.92,0
3796,4241,,,5/1/08,298.3,0
3797,4242,,,5/1/08,655.66,0
3798,4243,,,5/1/08,389.91,0
3799,4244,,,5/1/08,897.97,0
3800,4245,,,5/2/08,87.61,0
3801,4246,,,5/2/08,703.57,0
3802,4247,,,5/2/08,694.93,0
3803,4248,,,5/2/08,754.01,0
3804,4250,,,5/3/08,772.14,0
3805,4251,,,5/3/08,863.08,0
3806,4252,,,5/3/08,222.52,0
3807,4253,,,5/4/08,778.22,0
3808,4254,,,5/4/08,106.49,0
3809,4255,,,5/4/08,184.78,0
3810,4256,,,5/4/08,156.98,0
3811,4257,,,5/5/08,173.21,0
3812,4259,,,5/5/08,30.39,0
3813,4260,,,5/5/08,190.73,0
3814,4262,,,5/6/08,147.68,0
3815,4263,,,5/6/08,258.51,0
3816,4264,,,5/6/08,362.65,0
3817,4265,,,5/7/08,275.23,0
3818,4266,,,5/7/08,680.11,0
3819,4267,,,5/7/08,207.23,0
3820,4268,,,5/7/08,20.66,0
3821,4269,,,5/8/08,749.74,0
3822,4270,,,5/8/08,607.55,0
3823,4271,,,5/8/08,47.65,0
3824,4272,,,5/8/08,95.35,0
3825,4273,,,5/9/08,386.05,0
3826,4274,,,5/9/08,210.27,0
3827,4275,,,5/9/08,454.24,0
3828,4277,,,5/10/08,25.63,0
3829,4278,,,5/10/08,831.29,0
3830,4279,,,5/10/08,35.95,0
3831,4280,,,5/10/08,860.87,0
3832,4281,,,5/11/08,877.93,0
3833,4282,,,5/11/08,775.31,0
3834,4283,,,5/11/08,408.14,0
3835,4285,,,5/12/08,239.9,0
3836,4286,,,5/12/08,5.37,0
3837,4287,,,5/12/08,697.65,0
3838,4288,,,5/12/08,752.61,0
3839,4289,,,5/13/08,215.23,0
3840,4290,,,5/13/08,354.89,0
3841,4291,,,5/13/08,389.39,0
3842,4292,,,5/13/08,370.72,0
3843,4293,,,5/14/08,438.65,0
3844,4294,,,5/14/08,841.85,0
3845,4296,,,5/14/08,291.51,0
3846,4297,,,5/15/08,333.91,0
3847,4298,,,5/15/08,791.88,0
3848,4299,,,5/15/08,223.33,0
3849,4300,,,5/15/08,49.57,0
3850,4301,,,5/16/08,533.36,0
3851,4302,,,5/16/08,423.26,0
3852,4303,,,5/16/08,79.4,0
3853,4304,,,5/16/08,643.55,0
3854,4305,,,5/17/08,341.71,0
3855,4306,,,5/17/08,891.51,0
3856,4307,,,5/17/08,172.15,0
3857,4308,,,5/17/08,828.18,0
3858,4309,,,5/18/08,685.73,0
3859,4311,,,5/18/08,655.37,0
3860,4312,,,5/18/08,62.18,0
3861,4313,,,5/19/08,286.31,0
3862,4314,,,5/19/08,229.1,0
3863,4315,,,5/19/08,564.93,0
3864,4316,,,5/19/08,48.39,0
3865,4317,,,5/20/08,738.15,0
3866,4318,,,5/20/08,808.49,0
3867,4319,,,5/20/08,219.64,0
3868,4320,,,5/20/08,626.09,0
3869,4321,,,5/21/08,179.75,0
3870,4322,,,5/21/08,133.68,0
3871,4323,,,5/21/08,130.78,0
3872,4324,,,5/21/08,191.24,0
3873,4325,,,5/22/08,687.12,0
3874,4326,,,5/22/08,266.84,0
3875,4327,,,5/22/08,413.68,0
3876,4328,,,5/22/08,561.84,0
3877,4329,,,5/23/08,20.72,0
3878,4331,,,5/23/08,571.53,0
3879,4332,,,5/23/08,629.49,0
3880,4334,,,5/24/08,835.45,0
3881,4335,,,5/24/08,872.29,0
3882,4336,,,5/24/08,41.04,0
3883,4338,,,5/25/08,362.38,0
3884,4339,,,5/25/08,489.77,0
3885,4341,,,5/26/08,788.95,0
3886,4342,,,5/26/08,461.8,0
3887,4343,,,5/26/08,304.26,0
3888,4344,,,5/26/08,260.99,0
3889,4345,,,5/27/08,171.45,0
3890,4346,,,5/27/08,86.75,0
3891,4347,,,5/27/08,563.47,0
3892,4348,,,5/27/08,500.78,0
3893,4349,,,5/28/08,765.88,0
3894,4350,,,5/28/08,318.35,0
3895,4351,,,5/28/08,446.39,0
3896,4352,,,5/28/08,121.18,0
3897,4353,,,5/29/08,849.01,0
3898,4354,,,5/29/08,284.03,0
3899,4355,,,5/29/08,442.08,0
3900,4356,,,5/29/08,537.13,0
3901,4357,,,5/30/08,865.65,0
3902,4358,,,5/30/08,4.29,0
3903,4359,,,5/30/08,896.51,0
3904,4361,,,5/31/08,46.1,0
3905,4362,,,5/31/08,820.02,0
3906,4363,,,5/31/08,210.66,0
3907,4366,,,6/1/08,513.47,0
3908,4367,,,6/1/08,734.79,0
3909,4368,,,6/1/08,783.53,0
3910,4369,,,6/2/08,694.16,0
3911,4370,,,6/2/08,361.39,0
3912,4371,,,6/2/08,240.82,0
3913,4372,,,6/2/08,295.95,0
3914,4373,,,6/3/08,329.05,0
3915,4374,,,6/3/08,311.07,0
3916,4375,,,6/3/08,821.98,0
3917,4376,,,6/3/08,770.83,0
3918,4377,,,6/4/08,431.06,0
3919,4378,,,6/4/08,558.48,0
3920,4379,,,6/4/08,684.48,0
3921,4380,,,6/4/08,386.35,0
3922,4381,,,6/5/08,708.96,0
3923,4382,,,6/5/08,726.18,0
3924,4383,,,6/5/08,781.86,0
3925,4384,,,6/5/08,834.9,0
3926,4385,,,6/6/08,363.43,0
3927,4386,,,6/6/08,728.21,0
3928,4390,,,6/7/08,196.2,0
3929,4391,,,6/7/08,36.18,0
3930,4392,,,6/7/08,867.82,0
3931,4393,,,6/8/08,421.03,0
3932,4394,,,6/8/08,283.14,0
3933,4395,,,6/8/08,212.58,0
3934,4396,,,6/8/08,17.75,0
3935,4398,,,6/9/08,601.58,0
3936,4399,,,6/9/08,403.58,0
3937,4400,,,6/9/08,780.97,0
3938,4401,,,6/10/08,292.8,0
3939,4402,,,6/10/08,681.75,0
3940,4403,,,6/10/08,470.98,0
3941,4404,,,6/10/08,693.05,0
3942,4405,,,6/11/08,65.97,0
3943,4406,,,6/11/08,232.6,0
3944,4407,,,6/11/08,201.41,0
3945,4408,,,6/11/08,897.72,0
3946,4409,,,6/12/08,636.66,0
3947,4410,,,6/12/08,762.61,0
3948,4411,,,6/12/08,264.99,0
3949,4412,,,6/12/08,487.33,0
3950,4413,,,6/13/08,278.41,0
3951,4415,,,6/13/08,43.64,0
3952,4416,,,6/13/08,533.49,0
3953,4417,,,6/14/08,249.51,0
3954,4418,,,6/14/08,737.92,0
3955,4419,,,6/14/08,217.87,0
3956,4420,,,6/14/08,367.39,0
3957,4421,,,6/15/08,381.67,0
3958,4422,,,6/15/08,693.1,0
3959,4423,,,6/15/08,875.17,0
3960,4424,,,6/15/08,34.24,0
3961,4425,,,6/16/08,122.84,0
3962,4426,,,6/16/08,784.88,0
3963,4427,,,6/16/08,314.88,0
3964,4428,,,6/16/08,788.94,0
3965,4429,,,6/17/08,786.71,0
3966,4430,,,6/17/08,208.16,0
3967,4431,,,6/17/08,303.83,0
3968,4432,,,6/17/08,90.89,0
3969,4433,,,6/18/08,583.89,0
3970,4434,,,6/18/08,520.97,0
3971,4435,,,6/18/08,663.85,0
3972,4436,,,6/18/08,107.68,0
3973,4437,,,6/19/08,60.75,0
3974,4438,,,6/19/08,263.28,0
3975,4439,,,6/19/08,560.52,0
3976,4441,,,6/20/08,216.68,0
3977,4442,,,6/20/08,631.84,0
3978,4443,,,6/20/08,501.25,0
3979,4444,,,6/20/08,582.22,0
3980,4445,,,6/21/08,715.04,0
3981,4446,,,6/21/08,566.11,0
3982,4447,,,6/21/08,33.92,0
3983,4448,,,6/21/08,387.93,0
3984,4449,,,6/22/08,259.46,0
3985,4450,,,6/22/08,30.46,0
3986,4451,,,6/22/08,109.34,0
3987,4452,,,6/22/08,776.16,0
3988,4453,,,6/23/08,482.55,0
3989,4454,,,6/23/08,393.03,0
3990,4455,,,6/23/08,573.86,0
3991,4456,,,6/23/08,593.39,0
3992,4457,,,6/24/08,76.81,0
3993,4458,,,6/24/08,21.29,0
3994,4459,,,6/24/08,96.14,0
3995,4460,,,6/24/08,157.52,0
3996,4461,,,6/25/08,177.75,0
3997,4462,,,6/25/08,489.51,0
3998,4463,,,6/25/08,459.31,0
3999,4464,,,6/25/08,308.73,0
4000,4466,,,6/26/08,732.47,0
4001,4467,,,6/26/08,850.96,0
4002,4468,,,6/26/08,313.05,0
4003,4469,,,6/27/08,469.96,0
4004,4470,,,6/27/08,96.91,0
4005,4471,,,6/27/08,232.68,0
4006,4472,,,6/27/08,896.71,0
4007,4473,,,6/28/08,410.15,0
4008,4474,,,6/28/08,91.14,0
4009,4475,,,6/28/08,142.59,0
4010,4476,,,6/28/08,585.78,0
4011,4477,,,6/29/08,587.19,0
4012,4478,,,6/29/08,681.49,0
4013,4480,,,6/29/08,677.43,0
4014,4481,,,6/30/08,797.55,0
4015,4482,,,6/30/08,629.37,0
4016,4483,,,6/30/08,805.33,0
4017,4484,,,6/30/08,891.22,0
4018,4485,,,7/1/08,435.75,0
4019,4486,,,7/1/08,782.72,0
4020,4487,,,7/1/08,384.53,0
4021,4489,,,7/2/08,476.74,0
4022,4490,,,7/2/08,361.67,0
4023,4491,,,7/2/08,62.25,0
